,amcl_x,amcl_y,amcl_z,ekf_x,ekf_y,ekf_z,odom_x,odom_y,odom_z,time_index
170,0.338141679835,-0.30113697713,-0.447775660622,0.49256380474,-0.554961988483,-0.568537824039,0.492554932833,-0.554970622063,-0.568535804749,170
171,0.338141679835,-0.30113697713,-0.447775660622,0.49256380474,-0.554961988483,-0.568537824039,0.502454161644,-0.567526042461,-0.568535804749,171
172,0.338141679835,-0.30113697713,-0.447775660622,0.502463008198,-0.567517428871,-0.568539060567,0.502454161644,-0.567526042461,-0.568535804749,172
173,0.338141679835,-0.30113697713,-0.447775660622,0.512783632023,-0.579688790541,-0.565391173808,0.512774825096,-0.579697370529,-0.565385758877,173
174,0.338141679835,-0.30113697713,-0.447775660622,0.512783632023,-0.579688790541,-0.565391173808,0.523170232773,-0.592082023621,-0.561195909977,174
175,0.338141679835,-0.30113697713,-0.447775660622,0.523178972637,-0.592073499923,-0.561204263085,0.523170232773,-0.592082023621,-0.561195909977,175
176,0.338141679835,-0.30113697713,-0.447775660622,0.533324775474,-0.60402085888,-0.560149587781,0.533316135406,-0.604029297829,-0.56014251709,176
177,0.338141679835,-0.30113697713,-0.447775660622,0.533324775474,-0.60402085888,-0.560149587781,0.543368935585,-0.615640461445,-0.558044552803,177
178,0.338141679835,-0.30113697713,-0.447775660622,0.543377493553,-0.615632093576,-0.558050949247,0.543368935585,-0.615640461445,-0.558044552803,178
179,0.545748972724,-0.560902704265,-0.548119264531,0.554258368793,-0.626868473181,-0.558049914901,0.554249882698,-0.62687677145,-0.558044552803,179
180,0.545748972724,-0.560902704265,-0.548119264531,0.554258368793,-0.626868473181,-0.558049914901,0.56465280056,-0.637757003307,-0.562211990356,180
181,0.545748972724,-0.560902704265,-0.548119264531,0.564661228314,-0.637748760819,-0.562213431828,0.56465280056,-0.637757003307,-0.562211990356,181
182,0.545748972724,-0.560902704265,-0.548119264531,0.575274831852,-0.649363933246,-0.562213824215,0.575266420841,-0.649372160435,-0.562211990356,182
183,0.545748972724,-0.560902704265,-0.548119264531,0.575274831852,-0.649363933246,-0.562213824215,0.585966527462,-0.66030395031,-0.563260614872,183
184,0.545748972724,-0.560902704265,-0.548119264531,0.585974918426,-0.660295742743,-0.563261730424,0.585966527462,-0.66030395031,-0.563260614872,184
185,0.545748972724,-0.560902704265,-0.548119264531,0.596743379039,-0.671532601203,-0.561163760237,0.59673500061,-0.671540796757,-0.561159968376,185
186,0.545748972724,-0.560902704265,-0.548119264531,0.596743379039,-0.671532601203,-0.561163760237,0.607755362988,-0.682660222054,-0.558010458946,186
187,0.545748972724,-0.560902704265,-0.548119264531,0.607763699253,-0.682652068287,-0.558016371312,0.607755362988,-0.682660222054,-0.558010458946,187
188,0.545748972724,-0.560902704265,-0.548119264531,0.619133219861,-0.693710704463,-0.553804875349,0.619124948978,-0.693718791008,-0.553796768188,188
189,0.545748972724,-0.560902704265,-0.548119264531,0.619133219861,-0.693710704463,-0.553804875349,0.630265235901,-0.70500510931,-0.549607396126,189
190,0.545748972724,-0.560902704265,-0.548119264531,0.630273415283,-0.704997113081,-0.549617096638,0.630265235901,-0.70500510931,-0.549607396126,190
191,0.545748972724,-0.560902704265,-0.548119264531,0.641592531728,-0.715679209691,-0.546469650155,0.641584455967,-0.715687096119,-0.546461105347,191
192,0.545748972724,-0.560902704265,-0.548119264531,0.641592531728,-0.715679209691,-0.546469650155,0.652947068214,-0.726342618465,-0.543312132359,192
193,0.545748972724,-0.560902704265,-0.548119264531,0.652955052925,-0.726334829128,-0.543320057734,0.652947068214,-0.726342618465,-0.543312132359,193
194,0.545748972724,-0.560902704265,-0.548119264531,0.664306975182,-0.736474920871,-0.540157093959,0.664299070835,-0.736482620239,-0.540149569511,194
195,0.545748972724,-0.560902704265,-0.548119264531,0.664306975182,-0.736474920871,-0.540157093959,0.67560762167,-0.746519684792,-0.539102375507,195
196,0.545748972724,-0.560902704265,-0.548119264531,0.675615450493,-0.746512070513,-0.539107587188,0.67560762167,-0.746519684792,-0.539102375507,196
197,0.545748972724,-0.560902704265,-0.548119264531,0.686679390775,-0.756623102487,-0.539106145028,0.686671614647,-0.756630659103,-0.539102375507,197
198,0.545748972724,-0.560902704265,-0.548119264531,0.686679390775,-0.756623102487,-0.539106145028,0.697944581509,-0.766402006149,-0.539102375507,198
199,0.545748972724,-0.560902704265,-0.548119264531,0.697952320803,-0.766394492027,-0.539106162173,0.697944581509,-0.766402006149,-0.539102375507,199
200,0.545748972724,-0.560902704265,-0.548119264531,0.709680333521,-0.775797884406,-0.540154269265,0.709672629833,-0.775805354118,-0.540151834488,200
201,0.545748972724,-0.560902704265,-0.548119264531,0.709680333521,-0.775797884406,-0.540154269265,0.721007347107,-0.784763336182,-0.538047730923,201
202,0.545748972724,-0.560902704265,-0.548119264531,0.721015028984,-0.784755894066,-0.538051122855,0.721007347107,-0.784763336182,-0.538047730923,202
203,0.545748972724,-0.560902704265,-0.548119264531,0.732153914325,-0.793799029345,-0.536997438784,0.732146263123,-0.793806433678,-0.536994099617,203
204,0.545748972724,-0.560902704265,-0.548119264531,0.732153914325,-0.793799029345,-0.536997438784,0.74331343174,-0.803296267986,-0.533854961395,204
205,0.545748972724,-0.560902704265,-0.548119264531,0.743321051255,-0.803288900942,-0.533859856821,0.74331343174,-0.803296267986,-0.533854961395,205
206,0.545748972724,-0.560902704265,-0.548119264531,0.754392809877,-0.811983425072,-0.529659071254,0.754385232925,-0.811990737915,-0.529653310776,206
